"ASV_ID","Reference_ID","Percent_identity","Alignment_length","Mismatches","Gap_opens","Query_length","Reference_length","E_value","Bit_score","Query_coverage","Functional_category","High_confidence"
"ASV00029","Litorianannotis-ns_3",99.605,253,1,0,253,1392,3.85e-128,453,100,"non-significant",TRUE
"ASV00029","Silverstoneiaflotator-inhibitory_29",99.209,253,2,0,253,1255,4.69e-127,448,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-ns_6",99.209,253,2,0,253,1372,4.69e-127,448,100,"non-significant",TRUE
"ASV00029","Leiopelmahochstetteri-unknown_21",99.209,253,2,0,253,1397,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmahochstetteri-unknown_1",99.209,253,2,0,253,1389,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_37",99.209,253,2,0,253,1323,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_33",99.209,253,2,0,253,1288,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_29",99.209,253,2,0,253,1294,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_28",99.209,253,2,0,253,1322,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_13",99.209,253,2,0,253,1292,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_7",99.209,253,2,0,253,1306,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-ns_10",99.209,253,2,0,253,1368,4.69e-127,448,100,"non-significant",TRUE
"ASV00029","Leiopelmaarcheyi-unknown_3",99.209,253,2,0,253,1290,4.69e-127,448,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-ns_1",99.209,253,2,0,253,1339,4.69e-127,448,100,"non-significant",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_19",99.213,254,1,1,253,1379,1.64e-126,446,100,"inhibitory",TRUE
"ASV00029","Silverstoneiaflotator-inhibitory_7",99.213,254,1,1,253,1395,1.64e-126,446,100,"inhibitory",TRUE
"ASV00029","Smiliscasordida-inhibitory_34",98.814,253,3,0,253,1241,1.99e-125,444,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_22",98.814,253,3,0,253,1387,1.99e-125,444,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_20",98.814,253,3,0,253,1399,1.99e-125,444,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-ns_60",98.814,253,3,0,253,1321,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_59",98.814,253,3,0,253,1237,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_54",98.814,253,3,0,253,1277,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_46",98.814,253,3,0,253,1322,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_38",98.814,253,3,0,253,926,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_7",98.814,253,3,0,253,1387,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Leiopelmaarcheyi-ns_5",98.814,253,3,0,253,1362,1.99e-125,444,100,"non-significant",TRUE
"ASV00029","Hyalinobatrachiumcolymbiphyllum-inhibitory_18",98.824,255,1,2,253,1374,2.43e-124,440,100,"inhibitory",TRUE
"ASV00029","Litorianannotis-inhibitory_13",98.824,255,1,2,253,1390,2.43e-124,440,100,"inhibitory",TRUE
"ASV00029","Silverstoneiaflotator-inhibitory_51",98.419,253,4,0,253,1244,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Silverstoneiaflotator-inhibitory_27",98.419,253,4,0,253,1232,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_146",98.419,253,4,0,253,1302,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_126",98.419,253,4,0,253,1361,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Atelopusaff.limosus-ns_55",98.419,253,4,0,253,1400,2.43e-124,439,100,"non-significant",TRUE
"ASV00029","Atelopuselegans-inhibitory_14",98.419,253,4,0,253,1388,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_49",98.419,253,4,0,253,1385,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_47",98.419,253,4,0,253,1404,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_35",98.419,253,4,0,253,1387,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_33",98.419,253,4,0,253,1386,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_16",98.419,253,4,0,253,1388,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_14",98.419,253,4,0,253,1387,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_13",98.419,253,4,0,253,1388,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_30",98.419,253,4,0,253,1386,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_29",98.419,253,4,0,253,1386,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_9",98.419,253,4,0,253,1387,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_5",98.419,253,4,0,253,1371,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriarheocola-inhibitory_3",98.419,253,4,0,253,1387,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litorianannotis-inhibitory_41",98.419,253,4,0,253,1387,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litorianannotis-inhibitory_38",98.419,253,4,0,253,1386,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litorianannotis-inhibitory_36",98.419,253,4,0,253,1399,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litorianannotis-inhibitory_27",98.419,253,4,0,253,1382,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_18",98.419,253,4,0,253,1403,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_17",98.419,253,4,0,253,1404,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaserrata-inhibitory_16",98.419,253,4,0,253,1404,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litorianannotis-inhibitory_19",98.419,253,4,0,253,1405,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaeucnemis-inhibitory_5",98.419,253,4,0,253,1405,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaeucnemis-inhibitory_4",98.419,253,4,0,253,1355,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litoriaeucnemis-inhibitory_3",98.419,253,4,0,253,1331,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Litorialongirostris-inhibitory_6",98.419,253,4,0,253,1366,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_37",98.419,253,4,0,253,1391,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_36",98.419,253,4,0,253,1391,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_31",98.419,253,4,0,253,1375,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-ns_62",98.419,253,4,0,253,1232,2.43e-124,439,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_18",98.419,253,4,0,253,1379,2.43e-124,439,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_17",98.419,253,4,0,253,1381,2.43e-124,439,100,"non-significant",TRUE
"ASV00029","Espadaranaprosoblepon-ns_12",98.419,253,4,0,253,1379,2.43e-124,439,100,"non-significant",TRUE
"ASV00029","Hyalinobatrachiumcolymbiphyllum-inhibitory_30",98.419,253,4,0,253,1382,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Hyalinobatrachiumcolymbiphyllum-inhibitory_13",98.419,253,4,0,253,1395,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_66",98.419,253,4,0,253,1387,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_64",98.419,253,4,0,253,1382,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_59",98.419,253,4,0,253,1392,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_57",98.419,253,4,0,253,1397,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_42",98.419,253,4,0,253,1366,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_7",98.419,253,4,0,253,1385,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_13",98.419,253,4,0,253,1403,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_12",98.419,253,4,0,253,1405,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_11",98.419,253,4,0,253,1395,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_5",98.419,253,4,0,253,1404,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Smiliscaphaeota-inhibitory_9",98.419,253,4,0,253,1393,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Espadaranaprosoblepon-inhibitory_3",98.419,253,4,0,253,1400,2.43e-124,439,100,"inhibitory",TRUE
"ASV00029","Leiopelmaarcheyi-unknown_43",98.419,253,4,0,253,1280,2.43e-124,439,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_42",98.419,253,4,0,253,1329,2.43e-124,439,100,NA,TRUE
"ASV00029","Leiopelmaarcheyi-unknown_11",98.419,253,4,0,253,1286,2.43e-124,439,100,NA,TRUE
"ASV00029","Silverstoneiaflotator-inhibitory_6",98.425,254,3,1,253,1394,8.48e-124,437,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_184",98.024,253,5,0,253,1320,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Smiliscasila-inhibitory_10",98.024,253,5,0,253,1198,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_177",98.024,253,5,0,253,1331,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_174",98.024,253,5,0,253,1328,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_172",98.024,253,5,0,253,1055,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_169",98.024,253,5,0,253,1299,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Smiliscasila-inhibitory_8",98.024,253,5,0,253,1323,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_161",98.024,253,5,0,253,1204,1.03e-122,434,100,"inhibitory",TRUE
"ASV00029","Craugastorcrassidigitus-inhibitory_157",98.024,253,5,0,253,1369,1.03e-122,434,100,"inhibitory",TRUE
"ASV00040","Ranamuscosa-inhibitory_70",97.233,253,7,0,253,1390,5.35e-120,425,100,"inhibitory",TRUE
"ASV00044","Hemidactylumscutatum-ns_8",98.814,253,3,0,253,1296,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Smiliscasila-inhibitory_6",99.605,253,1,0,253,1262,3.85e-128,453,100,"inhibitory",TRUE
"ASV00050","Smiliscasila-ns_2",99.605,253,1,0,253,1261,3.85e-128,453,100,"non-significant",TRUE
"ASV00050","Smiliscasila-ns_1",99.605,253,1,0,253,1227,3.85e-128,453,100,"non-significant",TRUE
"ASV00050","Atelopusaff.limosus-ns_30",99.605,253,1,0,253,1378,3.85e-128,453,100,"non-significant",TRUE
"ASV00050","Litorianannotis-inhibitory_42",99.605,253,1,0,253,1369,3.85e-128,453,100,"inhibitory",TRUE
"ASV00050","Agalychniscallidryas-ns_42",99.605,253,1,0,253,1410,3.85e-128,453,100,"non-significant",TRUE
"ASV00050","Agalychniscallidryas-inhibitory_2",99.605,253,1,0,253,1421,3.85e-128,453,100,"inhibitory",TRUE
"ASV00050","Atelopusaff.limosus-ns_53",99.209,253,1,1,253,1005,5.71e-126,444,100,"non-significant",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_182",98.814,253,3,0,253,1195,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Smiliscasila-inhibitory_9",98.814,253,3,0,253,1255,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_178",98.814,253,3,0,253,1222,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_149",98.814,253,3,0,253,1295,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Strabomantisbufoniformis-inhibitory_12",98.814,253,3,0,253,1247,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Dendrobatesauratus-inhibitory_20",98.814,253,3,0,253,1369,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Dendrobatesauratus-inhibitory_14",98.814,253,3,0,253,1293,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Bufotyphonius-inhibitory_20",98.814,253,3,0,253,1181,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-ns_15",98.814,253,3,0,253,1305,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_139",98.814,253,3,0,253,1303,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_134",98.814,253,3,0,253,1289,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Atelopuselegans-ns_21",98.814,253,3,0,253,1381,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Atelopuselegans-ns_18",98.814,253,3,0,253,1384,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Atelopuselegans-ns_10",98.814,253,3,0,253,1246,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Atelopusaff.limosus-inhibitory_3",98.814,253,3,0,253,1354,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Atelopusaff.limosus-inhibitory_2",98.814,253,3,0,253,1370,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Atelopusaff.limosus-inhibitory_1",98.814,253,3,0,253,1369,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Litorianannotis-inhibitory_35",98.814,253,3,0,253,1381,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Litoriaeucnemis-inhibitory_10",98.814,253,3,0,253,926,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Litoriaeucnemis-inhibitory_7",98.814,253,3,0,253,1385,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Espadaranaprosoblepon-inhibitory_45",98.814,253,3,0,253,1381,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Espadaranaprosoblepon-ns_76",98.814,253,3,0,253,1370,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Espadaranaprosoblepon-ns_48",98.814,253,3,0,253,1260,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Espadaranaprosoblepon-inhibitory_20",98.814,253,3,0,253,1348,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Hyalinobatrachiumcolymbiphyllum-inhibitory_16",98.814,253,3,0,253,1340,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_28",98.814,253,3,0,253,1360,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Agalychniscallidryas-ns_23",98.814,253,3,0,253,1420,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Leiopelmaarcheyi-ns_21",98.814,253,3,0,253,1323,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Hemidactylumscutatum-inhibitory_3",98.814,253,3,0,253,1372,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Hemidactylumscutatum-inhibitory_2",98.814,253,3,0,253,1362,1.99e-125,444,100,"inhibitory",TRUE
"ASV00050","Plethodoncinereus-ns_9",98.814,253,3,0,253,1372,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Plethodoncinereus-ns_2",98.814,253,3,0,253,1373,1.99e-125,444,100,"non-significant",TRUE
"ASV00050","Anaxyrusboreas-inhibitory_5",98.805,251,3,0,253,852,2.43e-124,440,99,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-ns_21",98.419,253,4,0,253,1227,2.43e-124,439,100,"non-significant",TRUE
"ASV00050","Smiliscasila-inhibitory_7",98.419,253,4,0,253,1191,2.43e-124,439,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_100",98.419,253,4,0,253,1336,2.43e-124,439,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_92",98.419,253,4,0,253,1349,2.43e-124,439,100,"inhibitory",TRUE
"ASV00050","Agalychniscallidryas-ns_24",98.8,250,3,0,253,1425,8.48e-124,438,99,"non-significant",TRUE
"ASV00050","Espadaranaprosoblepon-inhibitory_51",98.425,254,3,1,253,1362,8.48e-124,437,100,"inhibitory",TRUE
"ASV00050","Espadaranaprosoblepon-inhibitory_19",98.425,254,3,1,253,1372,8.48e-124,437,100,"inhibitory",TRUE
"ASV00050","Craugastorcrassidigitus-inhibitory_22",98.425,254,3,1,253,1360,8.48e-124,437,100,"inhibitory",TRUE
"ASV00050","Atelopusaff.limosus-ns_20",98.438,256,1,3,253,1009,1.03e-122,434,100,"non-significant",TRUE
"ASV00050","Espadaranaprosoblepon-ns_67",98.031,254,4,1,253,973,3.61e-122,433,100,"non-significant",TRUE
"ASV00050","Espadaranaprosoblepon-ns_16",98.031,254,4,1,253,1367,3.61e-122,433,100,"non-significant",TRUE
"ASV00050","Lithobatescatesbeianus-inhibitory_42",98.75,240,3,0,253,784,2.28e-118,420,95,"inhibitory",TRUE
"ASV00050","Lithobatescatesbeianus-inhibitory_38",98.734,237,3,0,253,814,9.68e-117,415,94,"inhibitory",TRUE
"ASV00051","Atelopuslimosus-enhancing_2",97.244,254,6,1,253,1377,1.87e-119,424,100,"enhancing",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-enhancing_1",100,253,0,0,253,1280,9.05e-130,457,100,"enhancing",TRUE
"ASV00054","Dendrobatesauratus-ns_1",100,253,0,0,253,1285,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Bufotyphonius-inhibitory_5",100,253,0,0,253,1202,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Silverstoneiaflotator-inhibitory_21",100,253,0,0,253,1244,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_121",100,253,0,0,253,1242,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Smiliscasordida-ns_12",100,253,0,0,253,1284,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Smiliscasordida-inhibitory_24",100,253,0,0,253,1286,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Smiliscasordida-inhibitory_20",100,253,0,0,253,1276,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Smiliscasordida-inhibitory_12",100,253,0,0,253,1288,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_119",100,253,0,0,253,1184,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_117",100,253,0,0,253,1327,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_110",100,253,0,0,253,1330,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-ns_1",100,253,0,0,253,1278,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Smiliscasordida-inhibitory_1",100,253,0,0,253,1284,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Atelopusaff.limosus-ns_8",100,253,0,0,253,1388,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Atelopuselegans-inhibitory_15",100,253,0,0,253,1396,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Atelopuselegans-inhibitory_13",100,253,0,0,253,1399,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Atelopusspurrelli-inhibitory_5",100,253,0,0,253,1402,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Atelopusspurrelli-inhibitory_2",100,253,0,0,253,1402,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Atelopusaff.limosus-inhibitory_22",100,253,0,0,253,1399,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Litorianannotis-inhibitory_33",100,253,0,0,253,1405,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Espadaranaprosoblepon-inhibitory_50",100,253,0,0,253,1384,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Espadaranaprosoblepon-ns_47",100,253,0,0,253,1331,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Espadaranaprosoblepon-ns_31",100,253,0,0,253,1369,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Espadaranaprosoblepon-ns_19",100,253,0,0,253,1318,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Espadaranaprosoblepon-ns_5",100,253,0,0,253,1386,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Espadaranaprosoblepon-ns_2",100,253,0,0,253,1372,9.05e-130,457,100,"non-significant",TRUE
"ASV00054","Smiliscasila-inhibitory_2",100,253,0,0,253,1379,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Smiliscasila-inhibitory_1",100,253,0,0,253,1391,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_36",100,253,0,0,253,1394,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_23",100,253,0,0,253,1381,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_22",100,253,0,0,253,1388,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_19",100,253,0,0,253,1381,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_3",100,253,0,0,253,1389,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_41",100,253,0,0,253,1394,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_31",100,253,0,0,253,1373,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_29",100,253,0,0,253,1383,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_25",100,253,0,0,253,1378,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_10",100,253,0,0,253,1393,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_4",100,253,0,0,253,1403,9.05e-130,457,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_180",99.605,253,1,0,253,1209,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_170",99.605,253,1,0,253,1286,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_162",99.605,253,1,0,253,1208,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_156",99.605,253,1,0,253,1246,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Silverstoneiaflotator-inhibitory_20",99.605,253,1,0,253,1277,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_133",99.605,253,1,0,253,1270,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Litorianannotis-inhibitory_55",99.605,253,1,0,253,1406,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Litorianannotis-inhibitory_45",99.605,253,1,0,253,1387,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Litoriarheocola-inhibitory_10",99.605,253,1,0,253,1385,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Litorianannotis-inhibitory_40",99.605,253,1,0,253,1389,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Litoriarheocola-inhibitory_1",99.605,253,1,0,253,1401,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Espadaranaprosoblepon-ns_52",99.605,253,1,0,253,1281,3.85e-128,453,100,"non-significant",TRUE
"ASV00054","Espadaranaprosoblepon-inhibitory_18",99.605,253,1,0,253,1384,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Espadaranaprosoblepon-inhibitory_15",99.605,253,1,0,253,1379,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_33",99.605,253,1,0,253,1383,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_31",99.605,253,1,0,253,1391,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Hyalinobatrachiumcolymbiphyllum-inhibitory_14",99.605,253,1,0,253,1385,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_54",99.605,253,1,0,253,1394,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_53",99.605,253,1,0,253,1384,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_14",99.605,253,1,0,253,1381,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorfitzingeri-inhibitory_3",99.605,253,1,0,253,1392,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_5",99.605,253,1,0,253,1398,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Espadaranaprosoblepon-inhibitory_4",99.605,253,1,0,253,1394,3.85e-128,453,100,"inhibitory",TRUE
"ASV00054","Smiliscasordida-inhibitory_21",99.606,254,0,1,253,1244,1.34e-127,451,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_86",99.606,254,0,1,253,1275,1.34e-127,451,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_36",99.606,254,0,1,253,1362,1.34e-127,451,100,"inhibitory",TRUE
"ASV00054","Agalychniscallidryas-ns_19",99.606,254,0,1,253,1436,1.34e-127,451,100,"non-significant",TRUE
"ASV00054","Dendrobatesauratus-inhibitory_1",99.209,253,2,0,253,1229,4.69e-127,448,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-inhibitory_124",99.209,253,2,0,253,1281,4.69e-127,448,100,"inhibitory",TRUE
"ASV00054","Craugastorcrassidigitus-ns_11",99.209,253,2,0,253,1278,4.69e-127,448,100,"non-significant",TRUE
